id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,query_zip,query_latitude,query_longitude,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
HJVcfj0uYjWyambM4O8p6w,jerk-48-chicago-2,Jerk 48,https://s3-media2.fl.yelpcdn.com/bphoto/m9YJnXUlSCTeSzmtnhYLGg/o.jpg,False,https://www.yelp.com/biz/jerk-48-chicago-2?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,167,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",2.8,"['delivery', 'pickup']",$$,+17734203416,(773) 420-3416,1030.1546871387854,60637,41.7813,-87.6051,41.773213,-87.611161,548 E 67th St,,,Chicago,60637,US,IL,"['548 E 67th St', 'Chicago, IL 60637']"
AjHi-9B28Yk_FMC-iihN5Q,truth-be-told-chicago,Truth Be Told,https://s3-media3.fl.yelpcdn.com/bphoto/q1nZ1Kbz8UvJfEEcw18OzQ/o.jpg,False,https://www.yelp.com/biz/truth-be-told-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,97,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,[],$$,+18723151319,(872) 315-1319,962.4926113581181,60637,41.7813,-87.6051,41.7858903,-87.5958172,1227 E 60th St,,,Chicago,60637,US,IL,"['1227 E 60th St', 'Chicago, IL 60637']"
NfnmLKxavg9pFBgUxgAkJA,institute-for-the-study-of-ancient-cultures-chicago,Institute for the Study of Ancient Cultures,https://s3-media2.fl.yelpcdn.com/bphoto/JQ99pBaGDVBU7VmQUnVllA/o.jpg,False,https://www.yelp.com/biz/institute-for-the-study-of-ancient-cultures-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,95,"[{'alias': 'museums', 'title': 'Museums'}]",4.6,[],,+17737029514,(773) 702-9514,1067.787011003996,60637,41.7813,-87.6051,41.7892181,-87.5978136,1155 E 58th St,,,Chicago,60637,US,IL,"['1155 E 58th St', 'Chicago, IL 60637']"
DaBLmsNAEvAiBJBFDo4g3Q,jamaican-jerk-spice-chicago-2,Jamaican Jerk Spice,https://s3-media3.fl.yelpcdn.com/bphoto/LF8CKVbnQuw6fvpU-mmLYA/o.jpg,False,https://www.yelp.com/biz/jamaican-jerk-spice-chicago-2?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,77,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",2.7,"['delivery', 'pickup']",$,+17739554333,(773) 955-4333,525.9093227624098,60637,41.7813,-87.6051,41.776628,-87.606087,6500 S. Cottage Grove,,,Chicago,60637,US,IL,"['6500 S. Cottage Grove', 'Chicago, IL 60637']"
hYcAjqyuCraXmM1GW0tSsw,the-university-of-chicago-pub-chicago,The University of Chicago Pub,https://s3-media1.fl.yelpcdn.com/bphoto/gWuv8A9xBkK0bMh93YBpEg/o.jpg,False,https://www.yelp.com/biz/the-university-of-chicago-pub-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,67,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.2,[],$,+17737029737,(773) 702-9737,1088.2710595471203,60637,41.7813,-87.6051,41.78819,-87.59559,1212 E 59th St,,Ida Noyes Lower Lv,Chicago,60637,US,IL,"['1212 E 59th St', 'Ida Noyes Lower Lv', 'Chicago, IL 60637']"
8wwWri0pYshC8oRvYwPMCg,build-coffee-chicago,Build Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/sGgwYq_cvxex-EQMMGlQNw/o.jpg,False,https://www.yelp.com/biz/build-coffee-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,58,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bookstores', 'title': 'Bookstores'}, {'alias': 'usedbooks', 'title': 'Used Bookstore'}]",4.5,['delivery'],$,+17736275058,(773) 627-5058,1242.1290767680514,60637,41.7813,-87.6051,41.78407,-87.59057,6100 S Blackstone Ave,,,Chicago,60637,US,IL,"['6100 S Blackstone Ave', 'Chicago, IL 60637']"
PAqx8zgu1rOqG4Dq30JXfA,grounds-of-being-the-divinity-school-coffee-shop-chicago,Grounds of Being: The Divinity School Coffee Shop,https://s3-media1.fl.yelpcdn.com/bphoto/f1udzmKBevg1GW5UZ1yHQg/o.jpg,False,https://www.yelp.com/biz/grounds-of-being-the-divinity-school-coffee-shop-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,48,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bagels', 'title': 'Bagels'}]",4.3,[],$,+17738349052,(773) 834-9052,952.5838687113245,60637,41.7813,-87.6051,41.7890248388694,-87.6001329930437,1025 E 58th St,,,Chicago,60637,US,IL,"['1025 E 58th St', 'Chicago, IL 60637']"
Tb7_E0CGOeoAyCLisB-IMg,the-vegan-food-truck-by-ste-martaen-chicago-2,The Vegan Food Truck by Ste Martaen,https://s3-media1.fl.yelpcdn.com/bphoto/M5-1hQLt2IO6WOyAZK9DEQ/o.jpg,False,https://www.yelp.com/biz/the-vegan-food-truck-by-ste-martaen-chicago-2?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,46,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,[],$,+13128574393,(312) 857-4393,137.3962342075067,60637,41.7813,-87.6051,41.7803993225098,-87.6026992797852,,,,Chicago,60637,US,IL,"['Chicago, IL 60637']"
UmfgJvNHF2S3eLZn-uvtZg,jewel-osco-chicago-87,Jewel-Osco,https://s3-media3.fl.yelpcdn.com/bphoto/BP06-lOdBQrcNvqZDRPEIQ/o.jpg,False,https://www.yelp.com/biz/jewel-osco-chicago-87?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,35,"[{'alias': 'grocery', 'title': 'Grocery'}]",3.0,['delivery'],$$,+17733584278,(773) 358-4278,381.09536289817635,60637,41.7813,-87.6051,41.784506,-87.607359,6014 S Cottage Grove,,,Chicago,60637,US,IL,"['6014 S Cottage Grove', 'Chicago, IL 60637']"
AV9oI2gvwzT89Zd9oHNwYg,bar-david-chicago,Bar David,https://s3-media2.fl.yelpcdn.com/bphoto/xhSxhg7diYkhZ7kfBuVVCQ/o.jpg,False,https://www.yelp.com/biz/bar-david-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,35,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,[],,+17737022100,(773) 702-2100,896.5453525192543,60637,41.7813,-87.6051,41.78564757953086,-87.5959937021486,1201 E 60th St,,David Rubenstein Forum,Chicago,60637,US,IL,"['1201 E 60th St', 'David Rubenstein Forum', 'Chicago, IL 60637']"
f7HiIk9eLa4GipHcuEHSow,61st-street-farmers-market-chicago,61st Street Farmers Market,https://s3-media2.fl.yelpcdn.com/bphoto/2JJ0uXGFN6lUQNCCoRxXhw/o.jpg,False,https://www.yelp.com/biz/61st-street-farmers-market-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,30,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}]",4.1,[],$$,+17732416044,(773) 241-6044,1242.1290767680514,60637,41.7813,-87.6051,41.78407,-87.59057,6100 S Blackstone Ave,,,Chicago,60637,US,IL,"['6100 S Blackstone Ave', 'Chicago, IL 60637']"
IMrRANFRfrDOgmTj4D7mRw,conscious-plates-chicago,Conscious Plates,https://s3-media2.fl.yelpcdn.com/bphoto/iLqBmcXjMr2J2loQ9OSHYA/o.jpg,False,https://www.yelp.com/biz/conscious-plates-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,28,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}]",3.8,"['delivery', 'pickup']",,+13122783492,(312) 278-3492,67.44369086299805,60637,41.7813,-87.6051,41.780713,-87.604901,820 E 63rd St,,,Chicago,60637,US,IL,"['820 E 63rd St', 'Chicago, IL 60637']"
lFWBZmCylH6LiMrkMnIH4w,let-s-eat-to-live-chicago,Let’s Eat to Live,https://s3-media2.fl.yelpcdn.com/bphoto/mbXNpypg__FGzIxUiW5LFQ/o.jpg,False,https://www.yelp.com/biz/let-s-eat-to-live-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,27,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.3,"['delivery', 'pickup']",,+17739666549,(773) 966-6549,1003.5170852463248,60637,41.7813,-87.6051,41.7729164,-87.60958029999999,621 E 67th St,,,Chicago,60649,US,IL,"['621 E 67th St', 'Chicago, IL 60649']"
n4osnmtMLkqGcgPM3CgB2Q,doc-films-chicago,Doc Films,https://s3-media2.fl.yelpcdn.com/bphoto/JKAKabkijovfPVjtao2v-w/o.jpg,False,https://www.yelp.com/biz/doc-films-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,23,"[{'alias': 'movietheaters', 'title': 'Cinema'}]",4.5,[],,+17737028574,(773) 702-8574,1099.5557675926123,60637,41.7813,-87.6051,41.7881609819701,-87.5955498218536,1212 E 59th St,,,Chicago,60637,US,IL,"['1212 E 59th St', 'Chicago, IL 60637']"
1J17BfGhETL12Xq_insE2w,little-jamaica-jerk-cuisine-chicago-2,Little Jamaica Jerk Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/HsTJwhZy8hB0gE1GYqjU7Q/o.jpg,False,https://www.yelp.com/biz/little-jamaica-jerk-cuisine-chicago-2?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,22,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",3.8,"['delivery', 'pickup']",,+17734203278,(773) 420-3278,872.110200890822,60637,41.7813,-87.6051,41.7796581,-87.6153912,6319 S King Dr,,,Chicago,60637,US,IL,"['6319 S King Dr', 'Chicago, IL 60637']"
y-Z1jyH7LJ3KjvNgIYqofA,rockefeller-memorial-chapel-chicago,Rockefeller Memorial Chapel,https://s3-media3.fl.yelpcdn.com/bphoto/FIej3dWmAdaoPZTiYtTcnQ/o.jpg,False,https://www.yelp.com/biz/rockefeller-memorial-chapel-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,20,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'weddingchappels', 'title': 'Wedding Chapels'}]",4.8,[],,+17737022667,(773) 702-2667,1048.3708818076516,60637,41.7813,-87.6051,41.78856086407239,-87.5970342,5850 S Woodlawn Ave,,,Chicago,60637,US,IL,"['5850 S Woodlawn Ave', 'Chicago, IL 60637']"
EbPwOI_Mb3OlyTk0v-xqRA,aldi-chicago-20,ALDI,https://s3-media2.fl.yelpcdn.com/bphoto/thH1WIr57dYxFdrKxDPnvQ/o.jpg,False,https://www.yelp.com/biz/aldi-chicago-20?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,19,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'markets', 'title': 'Fruits & Veggies'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",3.2,[],$,+18559552534,(855) 955-2534,750.402030872753,60637,41.7813,-87.6051,41.774539,-87.60541,6621 S Cottage Grove Ave,,,Chicago,60637,US,IL,"['6621 S Cottage Grove Ave', 'Chicago, IL 60637']"
2tkNc0LbfkwOqEHsMlqzVQ,wings-greens-and-things-chicago,Wings Greens and Things,https://s3-media2.fl.yelpcdn.com/bphoto/w2Te9iRNWOm0HAxsPdbV-A/o.jpg,False,https://www.yelp.com/biz/wings-greens-and-things-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,19,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.5,"['delivery', 'pickup']",,+17736755295,(773) 675-5295,1267.501125474073,60637,41.7813,-87.6051,41.7716675,-87.6132422,6767 S South Chicago Ave,,,Chicago,60637,US,IL,"['6767 S South Chicago Ave', 'Chicago, IL 60637']"
2xb64T0iPhrVbqoTvYuUIQ,cobb-coffee-shop-chicago,Cobb Coffee Shop,https://s3-media2.fl.yelpcdn.com/bphoto/1sA7TO9FDwC4o3XVC8l4cw/o.jpg,False,https://www.yelp.com/biz/cobb-coffee-shop-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,17,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.9,['pickup'],$,,,919.8194881863425,60637,41.7813,-87.6051,41.7900565,-87.6010614,5811 S Ellis,,Basement,Chicago,60637,US,IL,"['5811 S Ellis', 'Basement', 'Chicago, IL 60637']"
a4y1AWMSGaclZUndRiQ35g,the-grand-ballroom-chicago,The Grand Ballroom,https://s3-media1.fl.yelpcdn.com/bphoto/OuhVOetBF8li-2eK5AXpJg/o.jpg,False,https://www.yelp.com/biz/the-grand-ballroom-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,17,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'eventplanning', 'title': 'Party & Event Planning'}]",3.2,[],,+18884980884,(888) 498-0884,266.4774478304842,60637,41.7813,-87.6051,41.77883,-87.6054599,6351 S Cottage Grove,,,Chicago,60637,US,IL,"['6351 S Cottage Grove', 'Chicago, IL 60637']"
x0SXcZg0Vb98yebCrn00eQ,parkway-hoagies-chicago,Parkway Hoagies,https://s3-media2.fl.yelpcdn.com/bphoto/HPQmIG7NDpXuUhnPWvJdtQ/o.jpg,False,https://www.yelp.com/biz/parkway-hoagies-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,13,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.8,[],$,+17737526300,(773) 752-6300,958.5355682831214,60637,41.7813,-87.6051,41.77741908019478,-87.61542203147556,6437 1/2 S King Dr,,,Chicago,60637,US,IL,"['6437 1/2 S King Dr', 'Chicago, IL 60637']"
wo2MV-FDS5_wjTezJIRqIQ,el-buen-taco-chicago-3,El Buen Taco,https://s3-media1.fl.yelpcdn.com/bphoto/W4YhynpSI-tJFje9n5B59A/o.jpg,False,https://www.yelp.com/biz/el-buen-taco-chicago-3?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,12,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",2.7,[],,+17084028602,(708) 402-8602,911.5145485335886,60637,41.7813,-87.6051,41.78973083,-87.60158333,5812 South Ellis Ave,,,Chicago,60637,US,IL,"['5812 South Ellis Ave', 'Chicago, IL 60637']"
5baMDRe3OoCvdcGAmz5-5A,billings-hospital-cafeteria-chicago,Billing's Hospital Cafeteria,https://s3-media3.fl.yelpcdn.com/bphoto/FHT7jp01pM3GwccvbOw0hA/o.jpg,False,https://www.yelp.com/biz/billings-hospital-cafeteria-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,10,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",2.8,[],$,,,782.5150952762176,60637,41.7813,-87.6051,41.7883262703779,-87.60457096725803,5841 S Maryland Ave,,,Chicago,60637,US,IL,"['5841 S Maryland Ave', 'Chicago, IL 60637']"
joW6aUf_4ciAUtM4Ki1R_w,african-festival-of-the-arts-chicago,African Festival of the Arts,https://s3-media2.fl.yelpcdn.com/bphoto/OwfTKTsqqx-W9786Y4FXpw/o.jpg,False,https://www.yelp.com/biz/african-festival-of-the-arts-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,9,"[{'alias': 'festivals', 'title': 'Festivals'}]",4.0,[],,+17739552787,(773) 955-2787,44.0503167944973,60637,41.7813,-87.6051,41.7820886,-87.6045306,6200 S Drexel Ave,,,Chicago,60637,US,IL,"['6200 S Drexel Ave', 'Chicago, IL 60637']"
85cPsJBoEFjPIrHTxU8GFg,café-logan-chicago,Café Logan,https://s3-media1.fl.yelpcdn.com/bphoto/_RqPfephiH82ibZ8KOPayA/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-logan-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,9,"[{'alias': 'cafes', 'title': 'Cafes'}]",3.2,[],$$,+17737022787,(773) 702-2787,505.93061757848113,60637,41.7813,-87.6051,41.78569941286563,-87.60354342490628,915 E 60th St,,Reva and David Logan Center For the Arts,Chicago,60637,US,IL,"['915 E 60th St', 'Reva and David Logan Center For the Arts', 'Chicago, IL 60637']"
HCGJhsaSVErdguCfodwq6w,lynn-s-chicago-pizza-chicago-2,Lynn’s Chicago Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/HCNbzPpJNccL79AwJjAGMQ/o.jpg,False,https://www.yelp.com/biz/lynn-s-chicago-pizza-chicago-2?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,9,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",3.8,"['delivery', 'pickup']",,+17738559820,(773) 855-9820,710.6074982252157,60637,41.7813,-87.6051,41.78369277126206,-87.61304684449452,501 E 61st St,,,Chicago,60637,US,IL,"['501 E 61st St', 'Chicago, IL 60637']"
6QxKqvDa-8VOCIPhrUmUXw,reva-and-david-logan-center-for-the-arts-chicago,Reva and David Logan Center For the Arts,https://s3-media3.fl.yelpcdn.com/bphoto/18U80XX0nOhSCfWrP-jeLA/o.jpg,False,https://www.yelp.com/biz/reva-and-david-logan-center-for-the-arts-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,9,"[{'alias': 'culturalcenter', 'title': 'Cultural Center'}]",4.3,[],,+17737022787,(773) 702-2787,280.25766759101083,60637,41.7813,-87.6051,41.7836730676663,-87.6039612293243,915 E 60th St,,,Chicago,60637,US,IL,"['915 E 60th St', 'Chicago, IL 60637']"
TZgsOH3rYY6r9py3ZhdlEw,midway-market-chicago,Midway Market,https://s3-media2.fl.yelpcdn.com/bphoto/Chtv2zFcWC9kSPaD99eW_w/o.jpg,False,https://www.yelp.com/biz/midway-market-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,9,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",2.6,"['delivery', 'pickup']",$$$$,+17737023347,(773) 702-3347,578.3704475791287,60637,41.7813,-87.6051,41.785091,-87.600324,6031 S Ellis Ave,,,Chicago,60637,US,IL,"['6031 S Ellis Ave', 'Chicago, IL 60637']"
DioXmDrGN53JhR3lsTlxqg,harper-cafe-chicago,Harper Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/Q6A_JNfLxiMWw-i2Rj0q0A/o.jpg,False,https://www.yelp.com/biz/harper-cafe-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,8,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,[],$,+17737028787,(773) 702-8787,873.0820674091361,60637,41.7813,-87.6051,41.7879049,-87.5987213,1116 E 59th St,,,Chicago,60637,US,IL,"['1116 E 59th St', 'Chicago, IL 60637']"
oUrlyMfSh-JNsIEfgWmedg,j-b-one-chicago,J B One,https://s3-media3.fl.yelpcdn.com/bphoto/wasG8_Wrs1xQxQaachzA3w/o.jpg,False,https://www.yelp.com/biz/j-b-one-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,8,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",2.8,"['delivery', 'pickup']",,+17732415151,(773) 241-5151,287.0619719958861,60637,41.7813,-87.6051,41.77883,-87.60547,6359 S Cottage Grove Ave,,,Chicago,60637,US,IL,"['6359 S Cottage Grove Ave', 'Chicago, IL 60637']"
Icoct3mY9GuFeSRjO_6Gkw,hyde-park-jazz-festival-chicago,Hyde Park Jazz Festival,https://s3-media2.fl.yelpcdn.com/bphoto/aix8Zcu7D102TmLRul4x7A/o.jpg,False,https://www.yelp.com/biz/hyde-park-jazz-festival-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,7,"[{'alias': 'festivals', 'title': 'Festivals'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}]",4.1,[],$$,,,942.1380715953238,60637,41.7813,-87.6051,41.78650357094721,-87.59613252105582,Midway Plaisance,,University Of Chicago,Chicago,60637,US,IL,"['Midway Plaisance', 'University Of Chicago', 'Chicago, IL 60637']"
eRh9CWsM2Ac2YvJGKaLblg,classics-cafe-chicago,Classics Cafe,,False,https://www.yelp.com/biz/classics-cafe-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.6,[],$,,,822.6520772487761,60637,41.7813,-87.6051,41.7878749,-87.6009407,1010 E 59th St,,,Chicago,60637,US,IL,"['1010 E 59th St', 'Chicago, IL 60637']"
n-dg5HApi_-2yYCeKtUQRg,von-poof-cotton-candy-chicago,Von Poof Cotton Candy,https://s3-media2.fl.yelpcdn.com/bphoto/PqdPL0lCVp6qT52dDULysA/o.jpg,False,https://www.yelp.com/biz/von-poof-cotton-candy-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,5,"[{'alias': 'candy', 'title': 'Candy Stores'}]",5.0,[],,+13134772048,(313) 477-2048,137.3962342075067,60637,41.7813,-87.6051,41.7788,-87.60947,,,,Chicago,60637,US,IL,"['Chicago, IL 60637']"
qRTAcLm94QqAGmMmke4ULg,subway-chicago-432,Subway,https://s3-media1.fl.yelpcdn.com/bphoto/v113o_wx-B_zDellk-uCMg/o.jpg,False,https://www.yelp.com/biz/subway-chicago-432?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,[],$,+18722443530,(872) 244-3530,158.57855138563173,60637,41.7813,-87.6051,41.7799132847517,-87.6055465320781,6315 S Cottage Grv,,,Chicago,60637,US,IL,"['6315 S Cottage Grv', 'Chicago, IL 60637']"
XheUQPaRbzuSoItC9r0OpA,panera-bread-chicago-25,Panera Bread,https://s3-media2.fl.yelpcdn.com/bphoto/I_EW43YcugjpRIgALytWvA/o.jpg,False,https://www.yelp.com/biz/panera-bread-chicago-25?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,4,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,[],,+17732492524,(773) 249-2524,1012.9808694109242,60637,41.7813,-87.6051,41.790398,-87.604474,5721 S Maryland Ave,,,Chicago,60637,US,IL,"['5721 S Maryland Ave', 'Chicago, IL 60637']"
Zd5-hUBzFPYpDUTqMqwpTg,renaissance-society-chicago,Renaissance Society,https://s3-media4.fl.yelpcdn.com/bphoto/hEcmyCWiZtuNGve6KL0Mrw/o.jpg,False,https://www.yelp.com/biz/renaissance-society-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,4,"[{'alias': 'galleries', 'title': 'Art Galleries'}]",4.5,[],$,+17737028670,(773) 702-8670,919.8194881863425,60637,41.7813,-87.6051,41.7900565,-87.6010614,5811 S Ellis Ave,,,Chicago,60637,US,IL,"['5811 S Ellis Ave', 'Chicago, IL 60637']"
